"ITTER107","Territorio","TIPO_DATO8","Tipo dato","TIP_FAM","Tipologia familiare","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F2","Famiglie per presenza di anziani","2020","2020",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F2","Famiglie per presenza di anziani","2021","2021",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F3","Famiglie per presenza di figli minori","2016","2016",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F3","Famiglie per presenza di figli minori","2017","2017",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F3","Famiglie per presenza di figli minori","2018","2018",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F3","Famiglie per presenza di figli minori","2019","2019",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F3","Famiglie per presenza di figli minori","2020","2020",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","OR_F3","Famiglie per presenza di figli minori","2021","2021",,"t","è voce da considerarsi come titolo di raggruppamento"
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ALL_NNAT","famiglie di soli stranieri","2016","2016",20,,
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ALL_NNAT","famiglie di soli stranieri","2017","2017",23.8,,
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ALL_NNAT","famiglie di soli stranieri","2018","2018",23,,
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ALL_NNAT","famiglie di soli stranieri","2019","2019",15.7,,
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ALL_NNAT","famiglie di soli stranieri","2020","2020",19.9,,
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ALL_NNAT","famiglie di soli stranieri","2021","2021",25.9,,
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_34","persona sola 18-34 anni","2016","2016",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_34","persona sola 18-34 anni","2017","2017",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_34","persona sola 18-34 anni","2018","2018",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_34","persona sola 18-34 anni","2019","2019",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_34","persona sola 18-34 anni","2020","2020",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_34","persona sola 18-34 anni","2021","2021",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_64","persona sola 18-64 anni","2016","2016",4.5,,
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_64","persona sola 18-64 anni","2017","2017",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_64","persona sola 18-64 anni","2018","2018",5.1,,
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_64","persona sola 18-64 anni","2019","2019",3.6,,
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_64","persona sola 18-64 anni","2020","2020",4,,
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_64","persona sola 18-64 anni","2021","2021",4.5,,
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_34","coppia senza figli con persona di riferimento 18-34 anni","2016","2016",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_64","coppia senza figli con persona di riferimento 18-64 anni","2016","2016",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_64","coppia senza figli con persona di riferimento 18-64 anni","2017","2017",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_64","coppia senza figli con persona di riferimento 18-64 anni","2018","2018",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_64","coppia senza figli con persona di riferimento 18-64 anni","2019","2019",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_64","coppia senza figli con persona di riferimento 18-64 anni","2020","2020",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_64","coppia senza figli con persona di riferimento 18-64 anni","2021","2021",5,,
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR18_34","almeno un figlio minore e p.r. 18-34 anni","2016","2016",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR18_34","almeno un figlio minore e p.r. 18-34 anni","2017","2017",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR18_34","almeno un figlio minore e p.r. 18-34 anni","2018","2018",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR18_34","almeno un figlio minore e p.r. 18-34 anni","2019","2019",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR18_34","almeno un figlio minore e p.r. 18-34 anni","2020","2020",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR18_34","almeno un figlio minore e p.r. 18-34 anni","2021","2021",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","HH","totale famiglie","2016","2016",7.8,,
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","HH","totale famiglie","2017","2017",7.9,,
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","HH","totale famiglie","2018","2018",7.8,,
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","HH","totale famiglie","2019","2019",7.3,,
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","HH","totale famiglie","2020","2020",6.4,,
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","HH","totale famiglie","2021","2021",6.9,,
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_35_64","persona sola 35-64 anni","2016","2016",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_35_64","persona sola 35-64 anni","2017","2017",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_35_64","persona sola 35-64 anni","2018","2018",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_35_64","persona sola 35-64 anni","2019","2019",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_35_64","persona sola 35-64 anni","2020","2020",2.3,,
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_35_64","persona sola 35-64 anni","2021","2021",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_GE65","persona sola 65 anni o più","2016","2016",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_GE65","persona sola 65 anni o più","2017","2017",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_GE65","persona sola 65 anni o più","2018","2018",3.8,,
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_GE65","persona sola 65 anni o più","2019","2019",4.2,,
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_GE65","persona sola 65 anni o più","2020","2020",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_GE65","persona sola 65 anni o più","2021","2021",2.9,,
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PR35_64","coppia senza figli con persona di riferimento 35-64 anni","2016","2016",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PR35_64","coppia senza figli con persona di riferimento 35-64 anni","2017","2017",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PR35_64","coppia senza figli con persona di riferimento 35-64 anni","2018","2018",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PR35_64","coppia senza figli con persona di riferimento 35-64 anni","2019","2019",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PR35_64","coppia senza figli con persona di riferimento 35-64 anni","2020","2020",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PR35_64","coppia senza figli con persona di riferimento 35-64 anni","2021","2021",,"0","il dato non raggiunge la metà della cifra minima considerata"
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PRGE65","coppia senza figli con persona di riferimento 65 anni o più","2016","2016",6.1,,
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PRGE65","coppia senza figli con persona di riferimento 65 anni o più","2017","2017",4.3,,
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PRGE65","coppia senza figli con persona di riferimento 65 anni o più","2018","2018",5.7,,
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PRGE65","coppia senza figli con persona di riferimento 65 anni o più","2019","2019",5.4,,
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PRGE65","coppia senza figli con persona di riferimento 65 anni o più","2020","2020",3,,
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PRGE65","coppia senza figli con persona di riferimento 65 anni o più","2021","2021",3.2,,
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W1C","coppia con 1 figlio","2016","2016",8.9,,
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W1C","coppia con 1 figlio","2017","2017",12.9,,
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W1C","coppia con 1 figlio","2018","2018",8.6,,
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W1C","coppia con 1 figlio","2019","2019",8.9,,
"ITE","Centro","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W1C","coppia con 1 figlio","2020","2020",7.2,,
